author,content,rating,date
Keana Lavea,"Every since I had a software update, I haven't been able to use more than 10 photos and videos to make a reel like I used to. There's no option for me in the settings to change it back. Everytime I try to make a new reel it says I'm limited to only 10 photos BUT I've always been able to choose 50 photos and videos. This has been so frustrating for almost 2 months now.",1.0,2024-12-16T21:26:42Z
Shadowhasajeffy TMV,"This newest update screwed up IG to new heights. In the past decade, the app hasn't been great, and every update seems to bring new issues that take ages to get corrected, if they ever do. After the newest update however, you can't even hardly create a post. Trying to edit photos in app just causes it to freeze. I've tried uninstalling and reinstalling a couple times, but it changes nothing. Shame the social app I use more than any other can't even keep itself together",1.0,2024-12-26T15:28:10Z
Adriane Hughes,"I like using this for social, but trying to grow an account is very damaging to mental health due to the stress and volume of hoops you have to jump through. Also the app just randomly breaks a lot which isn't great. Just features stop working or they add new features that are broken. Also don't get me started on the AI scraping that we in the US weren't able to opt out of. There are a lot of problems.",2.0,2024-12-23T14:17:18Z
Mabel,Enshittification has truly reached Instagram. I've been an Instagram user for over a decade and used multiple platforms (web/iOS/Android) and each update now seems to break something and results in poor user experience. End to end encryption on the app is incredibly slow and buggy. The app randomly closes out. Features are inconsistent across the platform.,1.0,2024-12-31T16:07:25Z
John Do,"Creating Reels is no longer functional. Posts are limited to 10 videos (previously not the case), editing videos is glitchy and littered with bugs, and Instagram crashes constantly. I spent 3 hours on a project and now it says ""Video can't be posted."" There is no draft of my video anymore. This used to be functional. Not the case anymore. Recent disappointing updates have deteriorated this app and made content creation as prohibitive as possible.",1.0,2024-12-25T01:53:44Z
Shaya Zachary,"If you're not going to change it for the better, leave it alone. All of a sudden i'm trying to send pictures and it keeps saying ""null"", annoying. I'm not getting notifications until i actually open the app, then i get a flood of 50 notifications.. annoying. Can't edit a comment, when the inevitable typo comes in, you have to delete the entire comment and type it again .. annoying",2.0,2024-12-31T06:03:44Z
Kalika Gandhi,"The latest update has introduced several issues that are affecting the user experience. Videos are not playing in the Instagram feed, and it is currently not possible to upload more than 10 photos or videos when creating a reel. This is causing significant inconvenience. Please address these issues as soon as possible. Thank you.",2.0,2024-12-31T15:14:33Z
mladytam,"Since this latest update, I can't edit pictures... 90% of the time, no prompts are there when you click on the options to edit or filter. If you do manage to edit, you have to go all the way back out to select another edit. Soooooo frustrating... taking WAY longer than I want to spend doing it. (This is my business account)",2.0,2024-12-23T19:08:36Z
zach wolpoff,"I can't edit photos! Every time I edit a photo it backs me out to the beginning and have to do each little edit individually! Then it won't save and stops working! Doing multiple pictures is even worse! If I try to zoom in or out of a photo, it doesn't save going into the edit! This is a half baked update is terrible! Please fix this garbage update!",1.0,2024-12-31T12:05:56Z
AC Toy Design,"I have several different accounts that I use daily, and just noticed some have one kind of photo editor, and others have a different one. The newer of the 2 is complete garbage. Instead of having all the editing options in a row at the bottom, you have to pick one and go back for another. But half the time it freezes up and you can only start over. It makes the app unusable.",3.0,2024-12-26T18:51:00Z
Naomi Senkbeil,"Haven't been able to log in for more than two weeks after having to reinstall it. Constant error issues regarding bugs, clearing cache, and phone wanting to put into deep sleep. Deleted and re-installed the app several times daily. I've tried every way to get into my account. Reset password several times. Created new account with no problems accessing so what's up?! I've emailed support for help with nothing to show for it. No response. No stars!",1.0,2024-12-21T16:31:40Z
Megan Harris,"With this latest update I can't upload ANYTHING. Not a story, not a post, when I select a image it just shows a black screen and does not show the selection. I've uninstalled and installed the app several times, and restarted my phone and NOTHING is working. How can a company as big as Meta allow such poor quality control to allow this big of bugs to get into production? No uploads - literally the one thing the app is supposed to do, THE MAIN USER NEED.",1.0,2024-12-31T00:36:53Z
Deanna Marie Fischer,"it's okay. over all I stay on it for business reasons, but there are random bugs. overall, it's extremely difficult to post photos on this photo sharing app, and that's crazy. I run into issues uploading things aa well as when I finally can, they end up uploading incorrectly. I'm not using the app as much as I want to because I end up giving up trying to post since it won't work anyways.",1.0,2024-12-09T18:04:25Z
Eleanor Austin,12/25/24 - Instangram sucks now. Nothing but ads just like Facebook. Not sure what the point is anymore.... Not sure what the last update did but now I have a white background and can't see some writing because the font is in the same color as the background (or almost the same). I get migraines very easily and no longer being able to have the dark theme is a going to be a huge part in my decision to continue using this app. Bad move Instagram.,2.0,2024-12-25T18:38:54Z
Michael Ols,"Edit: booted off platform & no idea why. Very helpful! Guess I'll DL tiktok. ruins video and photo quality. terrible cropping. utterly unreliable. ill spend 20 min going through my hundreds of photos and picking out the best ones. I'll edit, trim videos and then upload it only to come back a day later to see that it never properly Uploaded!!!! I will use the retry button and eventually it will just delete the post outright and then I'll have to start all over!! This is not a stable platform.",1.0,2024-12-13T20:13:50Z
Matthew Sagaser,"Update: Translation only failing 70% of the time now (still unacceptable), and the cropping issue has been addressed (there's a *well hidden* button to mix the aspect ratios when previewing a new upload)... Something else that's annoying and should be changed: When viewing a reel, the screen bouncing and ""scroll up to view more"" becomes unbearable after once, no apparent way to turn this tip off. Also, stop auto scrolling reel content! Users should be able to choose what they watch next",2.0,2024-12-22T21:01:11Z
Madison Walker,"Every time I start using Instagram again I remember why I don't. Every single time I'm on reels and scrolling, eventually the videos will only play halfway and then don't play the rest of the video. It's not a connection issue and I've been dealing with this ever since reels came out. I don't want to watch half a video just for it to cut off.",1.0,2024-12-19T21:56:09Z
Rhys Dillard,"Every 5 minutes or when I first open the app, I am unable to click on anything, and scrolling becomes rigid and slow. This happens for a few minutes before it magically fixes itself, only to happen again later. No idea what could be causing this. The app isn't lagging, as videos still run smoothly. The issue seems to only be with the UI itself.",1.0,2024-10-11T04:42:35Z
Phuong Mai,"This app is perfect when you want to see 10 ads in a row, but it gets really annoying when the algorithm decides to throw in a random friend's post. I want ads. Just more ads. 2 ads in a row? Not enough. 3 ads? You're joking! 6 ads? You're finally getting warmer. MORE ADS! I LOVE IT. That's all I wanted out of an app that markets itself as a social media app that connects you to people. ADS.",2.0,2024-11-25T04:13:26Z
Otty,"For about a year+ my saves folder has been unable to completely load, always giving me a ""couldn't refresh feed"" error after 20 seconds of waiting for it to load. The only way to access my saves folder (one at a time) is to save a random post, wait like 10 seconds for the notification bar to pop up, and click the ""view"" button. I can't access my saves from either android or apple, nor from my browser.",1.0,2024-10-30T23:41:25Z
Heather Eastin,"2 days ago when I would get a reel sent to me, it would play automatically with no problems. Now, I have to refresh the reel up to 10 times or close out IG then reopen it just for them to play. I end up spending more time trying to get them working than it would take for it to just play. It freezes at the beginning or plays the first 2 seconds then stops. Sometimes I can't even get tinplay at all. When I'm scrolling through, I'm also getting ""this reel was removed"" on a black screen. Why?",2.0,2024-11-01T18:59:24Z
Shane Beaudry,"Normally, love, but not right now. I've been experiencing bugs and been sending reports. My biggest is posting in general. It will not let me expand ratio in post preview, nor does it show a preview of my post. If I edit the ratio in the next editing screen it stretches and distorts the image. It's maining with videos and I haven't posted videos in about 3 weeks. I don't have this issue on my side account for my writer quotes. I've done everything I can with restarts and updates. Nothing works.",2.0,2024-11-28T15:51:12Z
Joules Duncan,"Stop doing these updates that only break the app. This last one is AWFUL. For one thing, it is not user-friendly at all. If you edit a picture, it bounces you out of it each time and puts you back to the beginning, and this is even IF you can get it to edit and NOT freeze your screen. This is ridiculous.",1.0,2024-12-24T05:38:15Z
Brenda Hatcher (New York girl),"Today, I have uninstalled and reinstalled this app at least 3 times and restarted my cell phone as many times. Most of my functions that were not up earlier today are now working, but it appears that I am not notified of ""new posts and stories"". I am also not receiving notifications of DM's sent to me. Please fix these issues as soon as possible. This app has become very frustrating today.",2.0,2024-12-12T02:00:00Z
Harrison Holliday,"I swear, somehow, every update makes this joke of an app worse. Notifications will constantly pop up to block the buttons you want to press, the UI will bug out and change colors for no reason, buttons will disappear and reappear, your emojis will randomly swap to other emojis, the list goes on. EDIT: I can't access my saved posts now either. Awesome. It drops to one star for this.",1.0,2024-10-17T15:27:49Z
Brandon “B R A N N N” Connell,"My IG experience has been cool over the years, but periodically, something always goes wrong. When such issues arise, I think actual LIVE SUPPORT would be ideal. Articles detailing what to do are not helpful without live support behind it because things happen differently to everyone's phones. Ultimately, I'd like to see LIVE SUPPORT added to the help section. It's just pointless opinions and advice if it doesn't necessarily pertain to what's happening.",1.0,2024-12-03T15:24:23Z
Angel Suarez,"The constantly changing where buttons are, adding and removing features, none of which are things anybody usually wants. A toxic algorithm, censorship of people standing up against evil, while excusing and ignoring reports of actual hate speech and dangerous activities, bugs like crazy, and now AI built in? On top of that, every time I close the app, it tries to access my camera? In fact, because I keep my camera off by default, every time I close the app, it reopens to try and take a picture?",1.0,2024-12-09T00:16:48Z
Sam,"Posting process is excruciating. It's either my photos are glitching, a photo that was there in the editing process nowhere to be seen when posted, or pictures that weren't zoomed in being zoomed in when posted. I can't post one thing without having to delete multiple times and retry because something went wrong. The zooming in though, is a major let down, as no matter how many times I repost, it goes back to being zoomed in.",2.0,2024-11-13T05:59:22Z
Tony Vega,"App is unusable now because of bugs. I don't know what y'all did, but every time i try and open up the app now, it closes out right after and keeps crashing repeatedly. I've cleared cache, date, and even uninstalled and reinstalled the app to no avail. Y'ALL NEED TO FIX THIS NOW, because your updates have been nothing but pathetic lately. Every update makes the app worse and more unstable. Meta needs to start hiring actual tech experts if they want their apps to continue to succeed",1.0,2024-11-19T04:34:14Z
Laura Drebushenko,"Good app. I'd like it if I could post pictures from a computer though. Edit: pushing broadcast channels waaaay to hard. I've never joined a broadcast channel, and yet I constantly have notifications about new ones. It's watering down notifications now because they aren't specific to things I actually care about.",2.0,2024-12-05T08:23:29Z
Caitlin O'Connor,"Today, I've been having problems with Instagram. I uninstalled it, reinstalled it, and cleared the data, but now the post page won't show up and it's been black for the longest time. I can't even look at my chats either because it's so messed up, and nothing has been said about the servers being down except for Down Detector. And nothing has been done to fix the errors especially if I'm paying you guys Fix this!",1.0,2024-12-06T03:04:09Z
aaron gritsch,"For the most part the site is great. I can look at the pics and videos all day as the thing really customizes your experience very well. Then only problem I have with the app is some of the people on it tend to be idiots. You compliment someone's pic or vid in a very nice fashion and someone will reply and literally insult you, usually a creeper with no pics. Not really Instagram's fault but it is irritating. Otherwise no complaints.",5.0,2024-11-10T03:08:37Z
Zaida W. V.,App gets worse with each update. I can't record videos with my face in it on instagram. Is that some AI tech or something? Then when I was looking for the app in the app store it wasn't even there. What are yall doing??? Edit. The app is still straight dirt. Glitches when typing in the stories. Still a few glitches in posting. Joke of an app.,1.0,2024-11-26T15:02:59Z
Kursten,"I've used Instagram since it started up and had little to no issues. Until recently. I cannot edit photos without them going black after going into a couple of them. It's even worse if I try to upload more than 10. The actual photo editing portion is awful now as well. What is the point of having to go into one setting, then going right back to the start? It was much easier when all the options were there when you finished one adjustment.",2.0,2024-12-26T16:16:04Z
Amanda Maldonado,"Idk what's going on, but the latest update is super buggy. I'm frustrated. I have to back out multiple times just to edit a photo and start over several times. The filters sometimes don't pop up, and then the menu gets stuck, and I have to close the app and start over. I also hate the new setup for the edit buttons. Each edit for brightness or contrast other similar settings you make it sends you back to menu. I miss the old way. It was definitely easier to edit posts. Fix it meta. Dislike 👎",1.0,2024-12-26T06:21:08Z
MVS Productions,"After the security system updates, if you lose your account, you probably won't be able to recover it. The verification methods are missing, so why not simple methods? Facial validation! This year I lost two old and valuable accounts, thanks to security problems, now I can't use them because of the difficulty in letting me log in, even though my email is linked, anyway, disappointing.",1.0,2024-12-25T14:41:41Z
Valerie Sheets,"I've been working on editing a reel for a few days—it's my 2024 year in review. I edit a bit, save as a draft, and come back to it. Since late last night, when I go to edit the reel, my editor area opens, freezes, and either kicks me out of the draft or kicks me out of the app completely. I've cleared my cache, I have the most recent app update, restarted my phone, checked to make sure my phone's overall storage has room, have a good connection. Please fix this.",3.0,2024-12-29T14:25:43Z
Trevor Ekin,"I know how to swipe. Stop doing your little partial auto swipe when I'm looking at a reel, yes, I know that's how I get to the next dang reel, maybe I'm just trying to watch this one again?? Ever thought of that?? Seriously make this a tutorial feature that only happens once for a new user then NEVER happens again, that's gotta be the most annoying ""feature"" ever.",1.0,2024-12-25T04:02:49Z
Nicole Wood,"Update 12/29/24; Same issues with inability to change photo size. Freezes up constantly. Sometimes I can edit, sometimes not. So glitchy. What is going on? Used to be the best app. Now just frustrating. 12/1/24: The app used to work great, now multi photos post only in square format. Frustrating. I'm hoping it's a glitch that can be fixed soon.",1.0,2024-12-29T15:45:32Z
Thomas Durdella,"Update: Each update fixes one thing, but breaks something else. As others are mentioning, the editor keeps showing just a blank box & the locking up. Also my edited photos are no longer saved to my phone. I tried clearing the cache, app data, uninstalling and reinstalling but it didn't help. I can't directly like or comment on a lot of photos, the icons are just non-responsive. There's a fresh UX design flaw too, the new editor menu partially covers the image you're editing.",1.0,2024-12-29T05:13:57Z
Keana Lavea,"Every since I had a software update, I haven't been able to use more than 10 photos and videos to make a reel like I used to. There's no option for me in the settings to change it back. Everytime I try to make a new reel it says I'm limited to only 10 photos BUT I've always been able to choose 50 photos and videos. This has been so frustrating for almost 2 months now.",1.0,2024-12-16T21:26:42Z
Shadowhasajeffy TMV,"This newest update screwed up IG to new heights. In the past decade, the app hasn't been great, and every update seems to bring new issues that take ages to get corrected, if they ever do. After the newest update however, you can't even hardly create a post. Trying to edit photos in app just causes it to freeze. I've tried uninstalling and reinstalling a couple times, but it changes nothing. Shame the social app I use more than any other can't even keep itself together",1.0,2024-12-26T15:28:10Z
Adriane Hughes,"I like using this for social, but trying to grow an account is very damaging to mental health due to the stress and volume of hoops you have to jump through. Also the app just randomly breaks a lot which isn't great. Just features stop working or they add new features that are broken. Also don't get me started on the AI scraping that we in the US weren't able to opt out of. There are a lot of problems.",2.0,2024-12-23T14:17:18Z
Mabel,Enshittification has truly reached Instagram. I've been an Instagram user for over a decade and used multiple platforms (web/iOS/Android) and each update now seems to break something and results in poor user experience. End to end encryption on the app is incredibly slow and buggy. The app randomly closes out. Features are inconsistent across the platform.,1.0,2024-12-31T16:07:25Z
John Do,"Creating Reels is no longer functional. Posts are limited to 10 videos (previously not the case), editing videos is glitchy and littered with bugs, and Instagram crashes constantly. I spent 3 hours on a project and now it says ""Video can't be posted."" There is no draft of my video anymore. This used to be functional. Not the case anymore. Recent disappointing updates have deteriorated this app and made content creation as prohibitive as possible.",1.0,2024-12-25T01:53:44Z
Shaya Zachary,"If you're not going to change it for the better, leave it alone. All of a sudden i'm trying to send pictures and it keeps saying ""null"", annoying. I'm not getting notifications until i actually open the app, then i get a flood of 50 notifications.. annoying. Can't edit a comment, when the inevitable typo comes in, you have to delete the entire comment and type it again .. annoying",2.0,2024-12-31T06:03:44Z
Kalika Gandhi,"The latest update has introduced several issues that are affecting the user experience. Videos are not playing in the Instagram feed, and it is currently not possible to upload more than 10 photos or videos when creating a reel. This is causing significant inconvenience. Please address these issues as soon as possible. Thank you.",2.0,2024-12-31T15:14:33Z
mladytam,"Since this latest update, I can't edit pictures... 90% of the time, no prompts are there when you click on the options to edit or filter. If you do manage to edit, you have to go all the way back out to select another edit. Soooooo frustrating... taking WAY longer than I want to spend doing it. (This is my business account)",2.0,2024-12-23T19:08:36Z
zach wolpoff,"I can't edit photos! Every time I edit a photo it backs me out to the beginning and have to do each little edit individually! Then it won't save and stops working! Doing multiple pictures is even worse! If I try to zoom in or out of a photo, it doesn't save going into the edit! This is a half baked update is terrible! Please fix this garbage update!",1.0,2024-12-31T12:05:56Z
AC Toy Design,"I have several different accounts that I use daily, and just noticed some have one kind of photo editor, and others have a different one. The newer of the 2 is complete garbage. Instead of having all the editing options in a row at the bottom, you have to pick one and go back for another. But half the time it freezes up and you can only start over. It makes the app unusable.",3.0,2024-12-26T18:51:00Z
Naomi Senkbeil,"Haven't been able to log in for more than two weeks after having to reinstall it. Constant error issues regarding bugs, clearing cache, and phone wanting to put into deep sleep. Deleted and re-installed the app several times daily. I've tried every way to get into my account. Reset password several times. Created new account with no problems accessing so what's up?! I've emailed support for help with nothing to show for it. No response. No stars!",1.0,2024-12-21T16:31:40Z
Megan Harris,"With this latest update I can't upload ANYTHING. Not a story, not a post, when I select a image it just shows a black screen and does not show the selection. I've uninstalled and installed the app several times, and restarted my phone and NOTHING is working. How can a company as big as Meta allow such poor quality control to allow this big of bugs to get into production? No uploads - literally the one thing the app is supposed to do, THE MAIN USER NEED.",1.0,2024-12-31T00:36:53Z
Deanna Marie Fischer,"it's okay. over all I stay on it for business reasons, but there are random bugs. overall, it's extremely difficult to post photos on this photo sharing app, and that's crazy. I run into issues uploading things aa well as when I finally can, they end up uploading incorrectly. I'm not using the app as much as I want to because I end up giving up trying to post since it won't work anyways.",1.0,2024-12-09T18:04:25Z
Eleanor Austin,12/25/24 - Instangram sucks now. Nothing but ads just like Facebook. Not sure what the point is anymore.... Not sure what the last update did but now I have a white background and can't see some writing because the font is in the same color as the background (or almost the same). I get migraines very easily and no longer being able to have the dark theme is a going to be a huge part in my decision to continue using this app. Bad move Instagram.,2.0,2024-12-25T18:38:54Z
Michael Ols,"Edit: booted off platform & no idea why. Very helpful! Guess I'll DL tiktok. ruins video and photo quality. terrible cropping. utterly unreliable. ill spend 20 min going through my hundreds of photos and picking out the best ones. I'll edit, trim videos and then upload it only to come back a day later to see that it never properly Uploaded!!!! I will use the retry button and eventually it will just delete the post outright and then I'll have to start all over!! This is not a stable platform.",1.0,2024-12-13T20:13:50Z
Matthew Sagaser,"Update: Translation only failing 70% of the time now (still unacceptable), and the cropping issue has been addressed (there's a *well hidden* button to mix the aspect ratios when previewing a new upload)... Something else that's annoying and should be changed: When viewing a reel, the screen bouncing and ""scroll up to view more"" becomes unbearable after once, no apparent way to turn this tip off. Also, stop auto scrolling reel content! Users should be able to choose what they watch next",2.0,2024-12-22T21:01:11Z
Madison Walker,"Every time I start using Instagram again I remember why I don't. Every single time I'm on reels and scrolling, eventually the videos will only play halfway and then don't play the rest of the video. It's not a connection issue and I've been dealing with this ever since reels came out. I don't want to watch half a video just for it to cut off.",1.0,2024-12-19T21:56:09Z
Rhys Dillard,"Every 5 minutes or when I first open the app, I am unable to click on anything, and scrolling becomes rigid and slow. This happens for a few minutes before it magically fixes itself, only to happen again later. No idea what could be causing this. The app isn't lagging, as videos still run smoothly. The issue seems to only be with the UI itself.",1.0,2024-10-11T04:42:35Z
Phuong Mai,"This app is perfect when you want to see 10 ads in a row, but it gets really annoying when the algorithm decides to throw in a random friend's post. I want ads. Just more ads. 2 ads in a row? Not enough. 3 ads? You're joking! 6 ads? You're finally getting warmer. MORE ADS! I LOVE IT. That's all I wanted out of an app that markets itself as a social media app that connects you to people. ADS.",2.0,2024-11-25T04:13:26Z
Otty,"For about a year+ my saves folder has been unable to completely load, always giving me a ""couldn't refresh feed"" error after 20 seconds of waiting for it to load. The only way to access my saves folder (one at a time) is to save a random post, wait like 10 seconds for the notification bar to pop up, and click the ""view"" button. I can't access my saves from either android or apple, nor from my browser.",1.0,2024-10-30T23:41:25Z
Heather Eastin,"2 days ago when I would get a reel sent to me, it would play automatically with no problems. Now, I have to refresh the reel up to 10 times or close out IG then reopen it just for them to play. I end up spending more time trying to get them working than it would take for it to just play. It freezes at the beginning or plays the first 2 seconds then stops. Sometimes I can't even get tinplay at all. When I'm scrolling through, I'm also getting ""this reel was removed"" on a black screen. Why?",2.0,2024-11-01T18:59:24Z
Shane Beaudry,"Normally, love, but not right now. I've been experiencing bugs and been sending reports. My biggest is posting in general. It will not let me expand ratio in post preview, nor does it show a preview of my post. If I edit the ratio in the next editing screen it stretches and distorts the image. It's maining with videos and I haven't posted videos in about 3 weeks. I don't have this issue on my side account for my writer quotes. I've done everything I can with restarts and updates. Nothing works.",2.0,2024-11-28T15:51:12Z
Joules Duncan,"Stop doing these updates that only break the app. This last one is AWFUL. For one thing, it is not user-friendly at all. If you edit a picture, it bounces you out of it each time and puts you back to the beginning, and this is even IF you can get it to edit and NOT freeze your screen. This is ridiculous.",1.0,2024-12-24T05:38:15Z
Brenda Hatcher (New York girl),"Today, I have uninstalled and reinstalled this app at least 3 times and restarted my cell phone as many times. Most of my functions that were not up earlier today are now working, but it appears that I am not notified of ""new posts and stories"". I am also not receiving notifications of DM's sent to me. Please fix these issues as soon as possible. This app has become very frustrating today.",2.0,2024-12-12T02:00:00Z
Harrison Holliday,"I swear, somehow, every update makes this joke of an app worse. Notifications will constantly pop up to block the buttons you want to press, the UI will bug out and change colors for no reason, buttons will disappear and reappear, your emojis will randomly swap to other emojis, the list goes on. EDIT: I can't access my saved posts now either. Awesome. It drops to one star for this.",1.0,2024-10-17T15:27:49Z
Brandon “B R A N N N” Connell,"My IG experience has been cool over the years, but periodically, something always goes wrong. When such issues arise, I think actual LIVE SUPPORT would be ideal. Articles detailing what to do are not helpful without live support behind it because things happen differently to everyone's phones. Ultimately, I'd like to see LIVE SUPPORT added to the help section. It's just pointless opinions and advice if it doesn't necessarily pertain to what's happening.",1.0,2024-12-03T15:24:23Z
Angel Suarez,"The constantly changing where buttons are, adding and removing features, none of which are things anybody usually wants. A toxic algorithm, censorship of people standing up against evil, while excusing and ignoring reports of actual hate speech and dangerous activities, bugs like crazy, and now AI built in? On top of that, every time I close the app, it tries to access my camera? In fact, because I keep my camera off by default, every time I close the app, it reopens to try and take a picture?",1.0,2024-12-09T00:16:48Z
Sam,"Posting process is excruciating. It's either my photos are glitching, a photo that was there in the editing process nowhere to be seen when posted, or pictures that weren't zoomed in being zoomed in when posted. I can't post one thing without having to delete multiple times and retry because something went wrong. The zooming in though, is a major let down, as no matter how many times I repost, it goes back to being zoomed in.",2.0,2024-11-13T05:59:22Z
Tony Vega,"App is unusable now because of bugs. I don't know what y'all did, but every time i try and open up the app now, it closes out right after and keeps crashing repeatedly. I've cleared cache, date, and even uninstalled and reinstalled the app to no avail. Y'ALL NEED TO FIX THIS NOW, because your updates have been nothing but pathetic lately. Every update makes the app worse and more unstable. Meta needs to start hiring actual tech experts if they want their apps to continue to succeed",1.0,2024-11-19T04:34:14Z
Laura Drebushenko,"Good app. I'd like it if I could post pictures from a computer though. Edit: pushing broadcast channels waaaay to hard. I've never joined a broadcast channel, and yet I constantly have notifications about new ones. It's watering down notifications now because they aren't specific to things I actually care about.",2.0,2024-12-05T08:23:29Z
Caitlin O'Connor,"Today, I've been having problems with Instagram. I uninstalled it, reinstalled it, and cleared the data, but now the post page won't show up and it's been black for the longest time. I can't even look at my chats either because it's so messed up, and nothing has been said about the servers being down except for Down Detector. And nothing has been done to fix the errors especially if I'm paying you guys Fix this!",1.0,2024-12-06T03:04:09Z
aaron gritsch,"For the most part the site is great. I can look at the pics and videos all day as the thing really customizes your experience very well. Then only problem I have with the app is some of the people on it tend to be idiots. You compliment someone's pic or vid in a very nice fashion and someone will reply and literally insult you, usually a creeper with no pics. Not really Instagram's fault but it is irritating. Otherwise no complaints.",5.0,2024-11-10T03:08:37Z
Zaida W. V.,App gets worse with each update. I can't record videos with my face in it on instagram. Is that some AI tech or something? Then when I was looking for the app in the app store it wasn't even there. What are yall doing??? Edit. The app is still straight dirt. Glitches when typing in the stories. Still a few glitches in posting. Joke of an app.,1.0,2024-11-26T15:02:59Z
Kursten,"I've used Instagram since it started up and had little to no issues. Until recently. I cannot edit photos without them going black after going into a couple of them. It's even worse if I try to upload more than 10. The actual photo editing portion is awful now as well. What is the point of having to go into one setting, then going right back to the start? It was much easier when all the options were there when you finished one adjustment.",2.0,2024-12-26T16:16:04Z
Amanda Maldonado,"Idk what's going on, but the latest update is super buggy. I'm frustrated. I have to back out multiple times just to edit a photo and start over several times. The filters sometimes don't pop up, and then the menu gets stuck, and I have to close the app and start over. I also hate the new setup for the edit buttons. Each edit for brightness or contrast other similar settings you make it sends you back to menu. I miss the old way. It was definitely easier to edit posts. Fix it meta. Dislike 👎",1.0,2024-12-26T06:21:08Z
MVS Productions,"After the security system updates, if you lose your account, you probably won't be able to recover it. The verification methods are missing, so why not simple methods? Facial validation! This year I lost two old and valuable accounts, thanks to security problems, now I can't use them because of the difficulty in letting me log in, even though my email is linked, anyway, disappointing.",1.0,2024-12-25T14:41:41Z
Valerie Sheets,"I've been working on editing a reel for a few days—it's my 2024 year in review. I edit a bit, save as a draft, and come back to it. Since late last night, when I go to edit the reel, my editor area opens, freezes, and either kicks me out of the draft or kicks me out of the app completely. I've cleared my cache, I have the most recent app update, restarted my phone, checked to make sure my phone's overall storage has room, have a good connection. Please fix this.",3.0,2024-12-29T14:25:43Z
Trevor Ekin,"I know how to swipe. Stop doing your little partial auto swipe when I'm looking at a reel, yes, I know that's how I get to the next dang reel, maybe I'm just trying to watch this one again?? Ever thought of that?? Seriously make this a tutorial feature that only happens once for a new user then NEVER happens again, that's gotta be the most annoying ""feature"" ever.",1.0,2024-12-25T04:02:49Z
Nicole Wood,"Update 12/29/24; Same issues with inability to change photo size. Freezes up constantly. Sometimes I can edit, sometimes not. So glitchy. What is going on? Used to be the best app. Now just frustrating. 12/1/24: The app used to work great, now multi photos post only in square format. Frustrating. I'm hoping it's a glitch that can be fixed soon.",1.0,2024-12-29T15:45:32Z
Thomas Durdella,"Update: Each update fixes one thing, but breaks something else. As others are mentioning, the editor keeps showing just a blank box & the locking up. Also my edited photos are no longer saved to my phone. I tried clearing the cache, app data, uninstalling and reinstalling but it didn't help. I can't directly like or comment on a lot of photos, the icons are just non-responsive. There's a fresh UX design flaw too, the new editor menu partially covers the image you're editing.",1.0,2024-12-29T05:13:57Z
Keana Lavea,"Every since I had a software update, I haven't been able to use more than 10 photos and videos to make a reel like I used to. There's no option for me in the settings to change it back. Everytime I try to make a new reel it says I'm limited to only 10 photos BUT I've always been able to choose 50 photos and videos. This has been so frustrating for almost 2 months now.",1.0,2024-12-16T21:26:42Z
Shadowhasajeffy TMV,"This newest update screwed up IG to new heights. In the past decade, the app hasn't been great, and every update seems to bring new issues that take ages to get corrected, if they ever do. After the newest update however, you can't even hardly create a post. Trying to edit photos in app just causes it to freeze. I've tried uninstalling and reinstalling a couple times, but it changes nothing. Shame the social app I use more than any other can't even keep itself together",1.0,2024-12-26T15:28:10Z
Adriane Hughes,"I like using this for social, but trying to grow an account is very damaging to mental health due to the stress and volume of hoops you have to jump through. Also the app just randomly breaks a lot which isn't great. Just features stop working or they add new features that are broken. Also don't get me started on the AI scraping that we in the US weren't able to opt out of. There are a lot of problems.",2.0,2024-12-23T14:17:18Z
Mabel,Enshittification has truly reached Instagram. I've been an Instagram user for over a decade and used multiple platforms (web/iOS/Android) and each update now seems to break something and results in poor user experience. End to end encryption on the app is incredibly slow and buggy. The app randomly closes out. Features are inconsistent across the platform.,1.0,2024-12-31T16:07:25Z
John Do,"Creating Reels is no longer functional. Posts are limited to 10 videos (previously not the case), editing videos is glitchy and littered with bugs, and Instagram crashes constantly. I spent 3 hours on a project and now it says ""Video can't be posted."" There is no draft of my video anymore. This used to be functional. Not the case anymore. Recent disappointing updates have deteriorated this app and made content creation as prohibitive as possible.",1.0,2024-12-25T01:53:44Z
Shaya Zachary,"If you're not going to change it for the better, leave it alone. All of a sudden i'm trying to send pictures and it keeps saying ""null"", annoying. I'm not getting notifications until i actually open the app, then i get a flood of 50 notifications.. annoying. Can't edit a comment, when the inevitable typo comes in, you have to delete the entire comment and type it again .. annoying",2.0,2024-12-31T06:03:44Z
Kalika Gandhi,"The latest update has introduced several issues that are affecting the user experience. Videos are not playing in the Instagram feed, and it is currently not possible to upload more than 10 photos or videos when creating a reel. This is causing significant inconvenience. Please address these issues as soon as possible. Thank you.",2.0,2024-12-31T15:14:33Z
mladytam,"Since this latest update, I can't edit pictures... 90% of the time, no prompts are there when you click on the options to edit or filter. If you do manage to edit, you have to go all the way back out to select another edit. Soooooo frustrating... taking WAY longer than I want to spend doing it. (This is my business account)",2.0,2024-12-23T19:08:36Z
